   Id    , user_id ,sex,     latitude      ,     longitude     ,     created_at      ,, venue_id 
984909,2146972,F,                   ,                   , 2012-04-21 16:57:14,,324644
984929,1388638,F,                   ,                   , 2012-04-21 16:24:00,,333894
985150,2147032,F,                   ,                   , 2012-04-21 18:52:00,,352926
984752,2103806,M,33.4222685,-111.8226402, 2012-04-21 17:04:08,,114599
984641,2080273,M,33.3528264,-111.789027, 2012-04-21 18:01:24,,54551
984621,1784291,M,                   ,                   , 2012-04-21 18:25:16,,11195
984636,2146924,F,                   ,                   , 2012-04-21 18:25:06,,11195
984647,1366247,F,                   ,                   , 2012-04-21 18:24:25,,11195
984664,177219,F,                   ,                   , 2012-04-21 18:23:43,,11195
984681,1697654,M,43.0389025,-87.9064736, 2012-04-21 18:23:28,,11195
984692,474508,M,28.5383355,-81.3792365, 2012-04-21 18:22:50,,11195
984700,1394204,M,                   ,                   , 2012-04-21 18:21:25,,11195
984437,456037,M,38.8951118,-77.0363658, 2012-04-21 18:09:27,,11195
984456,2086335,M,31.9685988,-99.9018131, 2012-04-21 18:08:38,,11195
984479,2146890,M,                   ,                   , 2012-04-21 18:08:10,,11195
984984,1671593,F,37.7141454,-122.25, 2012-04-21 18:30:11,,5222
984992,1605655,M,41.3556539,-72.0995209, 2012-04-21 18:30:06,,5222
984891,2146969,F,                   ,                   , 2012-04-21 18:43:06,,5222
984695,2146933,F,                   ,                   , 2012-04-21 18:19:29,,10935
984674,2065874,F,34.1705609,-118.8375937, 2012-04-21 18:23:17,,10935
984704,2146935,M,                   ,                   , 2012-04-21 18:17:10,,10935
984407,979240,M,-34.6084175,-58.3731613, 2012-04-21 17:54:00,,10935
984339,1843817,M,40.7143528,-74.0059731, 2012-04-21 18:05:57,,10935
984434,2146881,F,33.8358492,-118.3406288, 2012-04-21 17:48:42,,10935
984368,1373370,F,47.735928,-122.6465372, 2012-04-21 18:02:56,,10935
984422,2146878,F,38.7071247,-121.2810611, 2012-04-21 17:51:11,,10935
984560,2146906,M,34.1477849,-118.1445155, 2012-04-21 17:25:16,,10935
984452,420763,M,34.0900091,-117.8903397, 2012-04-21 17:43:38,,10935
984665,2146929,M,33.6839473,-117.7946942, 2012-04-21 18:25:11,,10935
984712,1989435,M,                   ,                   , 2012-04-21 18:16:46,,10935
984910,1550067,M,33.4483771,-112.0740373, 2012-04-21 18:41:35,,48672
984673,34858,M,37.6940973,-122.0863522, 2012-04-21 17:32:34,,60
984689,1481640,F,                   ,                   , 2012-04-21 17:29:57,,60
984706,2146937,M,                   ,                   , 2012-04-21 17:27:22,,60
984711,1352148,F,                   ,                   , 2012-04-21 17:24:26,,60
38078,1354980,F,                   ,                   , 2011-12-10 02:10:53,,47021
984725,1263511,F,43.0389025,-87.9064736, 2012-04-21 17:23:38,,60
984730,2146390,M,44.8046825,-91.4432148, 2012-04-21 17:23:15,,60
984762,2146948,M,                   ,                   , 2012-04-21 18:17:45,,75570
984938,739871,M,32.2217429,-110.926479, 2012-04-21 18:39:57,,890835
984799,1352124,F,                   ,                   , 2012-04-21 17:41:42,,36766
984813,2146957,F,                   ,                   , 2012-04-21 17:41:04,,36766
984825,1412161,F,                   ,                   , 2012-04-21 16:45:53,,36766
984874,1655690,M,                   ,                   , 2012-04-21 16:05:14,,190623
984772,415963,M,                   ,                   , 2012-04-21 18:10:26,,75570
984969,20055,M,33.4483771,-112.0740373, 2012-04-21 17:35:03,,62127
984715,202278,M,36.7682088,-76.2874927, 2012-04-21 18:18:58,,46717
984726,2146940,M,39.203,-76.857981, 2012-04-21 18:16:51,,46717
984750,2146945,M,39.2903848,-76.6121893, 2012-04-21 17:53:49,,46717
984835,1516050,F,                   ,                   , 2012-04-21 17:07:05,,46717
984732,790293,M,28.5383355,-81.3792365, 2012-04-21 18:12:10,,46717
984808,1943771,F,                   ,                   , 2012-04-21 17:25:46,,46717
984765,2146949,F,38.9906657,-77.026088, 2012-04-21 17:51:07,,46717
984820,2146959,F,30.8327022,-83.2784851, 2012-04-21 17:23:15,,46717
984860,266157,M,37.1289771,-84.0832646, 2012-04-21 17:03:16,,46717
984848,2146965,M,38.7073379,-77.0230313, 2012-04-21 17:06:12,,46717
984686,1388387,M,                   ,                   , 2012-04-21 16:48:26,,10935
984703,2058905,F,                   ,                   , 2012-04-21 16:45:57,,10935
984710,756653,F,36.114646,-115.172816, 2012-04-21 16:38:17,,10935
985053,351959,F,                   ,                   , 2012-04-21 18:00:45,,630290
985002,2045895,M,33.3942223,-110.7864984, 2012-04-21 18:54:58,,630290
985010,2060692,M,                   ,                   , 2012-04-21 18:49:25,,630290
985020,2145433,M,36.114646,-115.172816, 2012-04-21 18:48:05,,630290
985030,2142381,M,-33.9627271,151.1334636, 2012-04-21 18:15:12,,630290
985039,161547,M,39.7391536,-104.9847034, 2012-04-21 18:10:54,,630290
985047,18757,M,39.7391536,-104.9847034, 2012-04-21 18:09:10,,630290
984972,2146992,F,33.4222685,-111.8226402, 2012-04-21 18:43:19,,54508
985072,2147012,M,                   ,                   , 2012-04-21 17:10:10,,630290
984981,2047684,F,                   ,                   , 2012-04-21 17:59:44,,54508
984708,2146939,F,                   ,                   , 2012-04-21 18:08:19,,12004
984759,1838952,F,39.2903848,-76.6121893, 2012-04-21 17:59:27,,1110864
984747,1064795,M,37.798577,-122.4246535, 2012-04-21 18:04:46,,12004
984778,239376,M,                   ,                   , 2012-04-21 17:56:45,,1110864
984764,2090309,M,33.4941704,-111.9260519, 2012-04-21 17:58:12,,12004
984803,2088138,F,33.1192068,-117.086421, 2012-04-21 17:52:59,,1110864
984815,219202,F,                   ,                   , 2012-04-21 17:47:11,,12004
984826,1785017,F,                   ,                   , 2012-04-21 17:44:31,,12004
984838,2146962,M,                   ,                   , 2012-04-21 17:44:30,,12004
984852,1702894,M,                   ,                   , 2012-04-21 17:43:59,,12004
984865,338191,M,39.7683765,-86.1580423, 2012-04-21 17:41:58,,12004
984879,84252,M,37.7749295,-122.4194155, 2012-04-21 17:36:11,,12004
984724,816152,M,32.981212,-117.078863, 2012-04-21 18:08:14,,1110864
984714,528405,M,40.715972,-74.001437, 2012-04-21 17:56:20,,9822
984723,1492377,F,                   ,                   , 2012-04-21 17:52:22,,9822
984733,472874,M,32.9412363,-97.1341783, 2012-04-21 17:52:06,,9822
984744,1365280,F,47.3833333,8.5333333, 2012-04-21 17:48:37,,9822
984758,2146947,F,                   ,                   , 2012-04-21 17:47:01,,9822
984767,1796826,F,41.7858629,-88.1472893, 2012-04-21 17:46:19,,9822
984777,1356830,M,                   ,                   , 2012-04-21 17:35:59,,9822
984786,1833376,M,40.7143528,-74.0059731, 2012-04-21 17:30:32,,9822
984796,1713387,M,                   ,                   , 2012-04-21 17:28:37,,9822
984806,132054,F,41.8781136,-87.6297982, 2012-04-21 17:26:02,,9822
984819,449908,F,                   ,                   , 2012-04-21 17:25:00,,9822
984832,2146961,F,                   ,                   , 2012-04-21 17:22:47,,9822
984856,35638,M,36.114646,-115.172816, 2012-04-21 17:28:34,,410069
984867,145917,M,33.4483771,-112.0740373, 2012-04-21 16:29:52,,410069
984935,2146979,M,                   ,                   , 2012-04-21 18:02:32,,771476
984717,1039821,M,                   ,                   , 2012-04-21 17:47:03,,11195
984728,2090637,M,44.519159,-88.019826, 2012-04-21 17:46:55,,11195
984734,568583,M,41.5733669,-87.7844944, 2012-04-21 17:46:55,,11195
984745,1317309,F,33.7877944,-117.8531119, 2012-04-21 17:45:45,,11195
984755,2146622,M,39.1361111,-84.5030556, 2012-04-21 17:44:49,,11195
984761,52617,F,39.165325,-86.5263857, 2012-04-21 17:44:40,,11195
984783,2089074,F,28.4955593,-81.5347952, 2012-04-21 18:02:58,,248258
984801,1652888,F,                   ,                   , 2012-04-21 17:57:59,,248258
984814,2146958,M,                   ,                   , 2012-04-21 16:36:27,,648017
14654,1343128,M,                   ,                   , 2011-12-09 02:26:07,,64
984871,2144271,M,                   ,                   , 2012-04-21 18:02:18,,16503
984855,431625,F,40.199814,-76.7310806, 2012-04-21 18:25:25,,675
985001,2146998,F,                   ,                   , 2012-04-21 18:33:07,,29488
984934,217527,F,40.715972,-74.001437, 2012-04-21 18:42:04,,29488
984949,2073387,M,44.9799654,-93.2638361, 2012-04-21 18:41:43,,29488
984861,2146966,M,                   ,                   , 2012-04-21 15:49:51,,449691
984887,856171,M,35.3732921,-119.0187125, 2012-04-21 18:44:03,,54795
984768,1334968,M,                   ,                   , 2012-04-21 18:38:29,,54765
984971,2146991,M,38.1749178,-122.2608044, 2012-04-21 18:37:21,,29488
984899,26386,M,33.4483771,-112.0740373, 2012-04-21 18:43:08,,54795
984959,2146989,F,23.634501,-102.552784, 2012-04-21 18:38:56,,29488
984989,2146995,M,                   ,                   , 2012-04-21 18:37:20,,29488
985015,2147004,F,                   ,                   , 2012-04-21 18:30:59,,29488
985029,2036553,F,28.68675,-81.513276, 2012-04-21 18:28:28,,29488
985040,1382975,F,30.267153,-97.7430608, 2012-04-21 18:23:14,,29488
985051,2147009,M,                   ,                   , 2012-04-21 18:21:19,,29488
984780,2071908,M,                   ,                   , 2012-04-21 18:18:02,,231550
984740,2146944,M,19.1400064,-96.1155932, 2012-04-21 17:37:15,,11392
986801,2041446,F,                   ,                   , 2012-04-21 18:49:04,,29488
984866,1684935,F,33.4483771,-112.0740373, 2012-04-21 18:23:16,,151183
984840,1491571,F,33.7877944,-117.8531119, 2012-04-21 17:52:54,,157918
984846,2064802,M,33.8702923,-117.925338, 2012-04-21 16:08:07,,157918
984877,2116178,M,33.3417137,-111.984033, 2012-04-21 16:43:40,,151183
984818,250253,M,33.8352932,-117.9145036, 2012-04-21 18:18:58,,91821
984892,1385235,M,                   ,                   , 2012-04-21 18:39:56,,50547
984908,959106,M,30.3321838,-81.655651, 2012-04-21 18:12:58,,50547
984912,1891345,M,25.9756704,-80.2867501, 2012-04-21 18:08:01,,50547
338229,270761,F,40.740389,-73.983385, 2011-12-25 14:06:45,,33767
984923,1055179,M,26.438136,-81.8067523, 2012-04-21 18:04:15,,50547
984946,2146982,F,                   ,                   , 2012-04-21 18:00:59,,50547
984751,1189306,F,33.414768,-111.9093095, 2012-04-21 18:35:10,,230896
984240,150986,F,42.7653662,-71.467566, 2012-04-21 17:35:22,,23558
984771,1680055,M,42.3584308,-71.0597732, 2012-04-21 17:56:58,,23558
984978,1848562,M,33.4483771,-112.0740373, 2012-04-21 16:47:18,,429226
985009,1883303,M,33.4483771,-112.0740373, 2012-04-21 17:45:18,,349426
984226,1314027,F,                   ,                   , 2012-04-21 17:36:36,,23558
150827,1413396,F,                   ,                   , 2011-12-11 20:30:34,,121771
985025,2049096,F,                   ,                   , 2012-04-21 18:20:50,,72435
984746,2035209,M,                   ,                   , 2012-04-21 18:03:18,,23558
984988,1611763,M,33.4483771,-112.0740373, 2012-04-21 18:37:30,,832607
985059,872171,M,33.3528264,-111.789027, 2012-04-21 16:49:53,,489713
984388,297483,M,42.3584308,-71.0597732, 2012-04-21 16:45:15,,23558
985068,1362033,M,33.3528264,-111.789027, 2012-04-21 16:24:07,,489713
984940,474252,M,32.2217429,-110.926479, 2012-04-21 18:43:33,,591438
984753,1941904,F,27.506407,-99.5075421, 2012-04-21 18:08:10,,15889
984763,1878851,M,29.7628844,-95.3830615, 2012-04-21 18:05:06,,15889
984774,1528166,F,                   ,                   , 2012-04-21 17:51:42,,15889
984791,2146952,F,                   ,                   , 2012-04-21 17:46:08,,15889
984809,2146956,F,                   ,                   , 2012-04-21 17:40:17,,15889
984816,1475450,M,                   ,                   , 2012-04-21 17:40:09,,15889
984829,206242,M,43.387342,-80.321323, 2012-04-21 17:39:38,,15889
984837,802358,M,19.2433333,-103.7247222, 2012-04-21 17:22:54,,15889
984844,2066821,F,                   ,                   , 2012-04-21 17:08:12,,15889
984854,432046,F,29.7857853,-95.8243956, 2012-04-21 17:05:38,,15889
984868,2067370,F,29.7628844,-95.3830615, 2012-04-21 17:02:22,,15889
984878,2132722,M,29.7628844,-95.3830615, 2012-04-21 17:00:07,,15889
984897,2146971,M,                   ,                   , 2012-04-21 16:50:20,,15889
984915,2146974,M,                   ,                   , 2012-04-21 16:49:26,,15889
984920,1773255,M,39.2673283,-76.7983067, 2012-04-21 16:40:15,,15889
984927,264981,M,27.7980814,-82.7973247, 2012-04-21 16:39:26,,15889
984775,598351,M,33.4483771,-112.0740373, 2012-04-21 17:36:02,,54411
985114,2147022,F,41.4047222,-99.6413889, 2012-04-21 18:50:15,,11138
984993,2093085,M,33.4222685,-111.8226402, 2012-04-21 18:09:51,,54723
985021,2147005,F,                   ,                   , 2012-04-21 17:10:11,,80067
984243,2083654,F,33.4941704,-111.9260519, 2012-04-21 17:37:15,,77014
985090,2147014,F,27.6648274,-81.5157535, 2012-04-21 18:57:13,,11138
984804,2143451,M,33.7877944,-117.8531119, 2012-04-21 18:11:54,,380645
984624,2144787,M,33.414768,-111.9093095, 2012-04-21 16:44:26,,119500
984798,1331599,M,                   ,                   , 2012-04-21 18:20:37,,77014
984821,2114645,F,30.421309,-87.2169149, 2012-04-21 18:15:44,,804431
984828,1305868,F,32.8370727,-97.0819541, 2012-04-21 18:14:32,,804431
984836,315623,F,32.802955,-96.769923, 2012-04-21 18:12:41,,804431
43945,569912,M,37.8043722,-122.2708026, 2011-12-10 02:58:09,,232845
984850,2075263,M,                   ,                   , 2012-04-21 18:08:07,,804431
984859,1732762,M,                   ,                   , 2012-04-21 18:05:19,,804431
984873,848222,M,32.2217429,-110.926479, 2012-04-21 18:01:47,,804431
984883,2146173,M,40.7143528,-74.0059731, 2012-04-21 17:58:11,,804431
984893,1341319,M,                   ,                   , 2012-04-21 17:55:53,,804431
984902,2001171,F,                   ,                   , 2012-04-21 17:53:08,,804431
984918,2146976,M,                   ,                   , 2012-04-21 17:51:50,,804431
984931,2146556,F,34.0522342,-118.2436849, 2012-04-21 17:51:29,,804431
984942,1384316,F,                   ,                   , 2012-04-21 17:46:51,,804431
984955,2146985,F,                   ,                   , 2012-04-21 17:45:00,,804431
984962,756024,M,51.5349798,-0.1037379, 2012-04-21 17:44:52,,804431
984970,1545342,M,37.7749295,-122.4194155, 2012-04-21 17:44:49,,804431
984983,2146994,M,                   ,                   , 2012-04-21 17:41:42,,804431
984637,2146923,F,                   ,                   , 2012-04-21 18:29:08,,23558
983468,1374412,F,33.414768,-111.9093095, 2012-04-21 16:35:19,,54431
983492,651364,F,33.4483771,-112.0740373, 2012-04-21 16:25:16,,54431
985130,2132998,M,33.414768,-111.9093095, 2012-04-21 17:49:13,,584965
985140,1839814,M,33.5360955,-112.3819027, 2012-04-21 17:38:47,,584965
985159,1798517,M,33.4483771,-112.0740373, 2012-04-21 17:09:38,,494877
985181,2047591,M,                   ,                   , 2012-04-21 18:31:16,,54602
985212,2060485,M,                   ,                   , 2012-04-21 16:50:50,,587843
985222,2146795,M,39.7042123,-86.3994387, 2012-04-21 19:04:49,,684720
985237,2147048,F,                   ,                   , 2012-04-21 18:55:11,,684720
985247,2146353,M,33.4941704,-111.9260519, 2012-04-21 16:08:06,,684720
985399,2048335,F,                   ,                   , 2012-04-21 19:09:40,,11392
984671,94327,F,                   ,                   , 2012-04-21 18:20:59,,23558
984961,2086624,F,34.0900091,-118.3617443, 2012-04-21 17:57:13,,62127
984982,823587,M,33.414768,-111.9093095, 2012-04-21 17:23:10,,62127
984851,1129783,M,43.0116784,-88.2314813, 2012-04-21 15:51:33,,119541
984869,2140398,M,33.6130942,-112.3246042, 2012-04-21 18:39:07,,54285
984882,2047098,F,33.5360955,-112.3819027, 2012-04-21 18:33:14,,54285
984901,622177,F,33.5386523,-112.1859866, 2012-04-21 18:17:34,,108937
984906,2068280,F,                   ,                   , 2012-04-21 16:53:14,,108937
984932,1421088,M,33.4941704,-111.9260519, 2012-04-21 18:29:41,,6350
984980,1972549,M,33.4222685,-111.8226402, 2012-04-21 18:09:15,,549677
984921,1382476,M,                   ,                   , 2012-04-21 17:28:38,,12004
984670,56367,M,33.4483771,-112.0740373, 2012-04-21 18:30:04,,513409
985034,1411002,M,33.414768,-111.9093095, 2012-04-21 18:53:06,,4432
984889,1814136,M,33.414768,-111.9093095, 2012-04-21 18:32:00,,108937
985011,2060401,F,                   ,                   , 2012-04-21 16:36:38,,11394
985108,2147019,M,35.6894875,139.6917064, 2012-04-21 18:43:41,,64
